drug,source,field,token
AVAGACESTAT,drug_sample,PATHWAY_NAME,Other
RUXOLITINIB,drug_sample,PUTATIVE_TARGET,JAK1
RUXOLITINIB,drug_sample,PUTATIVE_TARGET,JAK2
RUXOLITINIB,drug_sample,PUTATIVE_TARGET,JAK3
RUXOLITINIB,drug_sample,PUTATIVE_TARGET,TYK2
RUXOLITINIB,drug_sample,PATHWAY_NAME,Other
RUXOLITINIB,drug_sample,PATHWAY_NAME,kinases
AS601245,drug_sample,PUTATIVE_TARGET,JNK1
AS601245,drug_sample,PUTATIVE_TARGET,JNK2
AS601245,drug_sample,PATHWAY_NAME,JNK and p38 signaling
ISPINESIB MESYLATE,drug_sample,PUTATIVE_TARGET,KSP
ISPINESIB MESYLATE,drug_sample,PATHWAY_NAME,Mitosis
TL-2-105,drug_sample,PUTATIVE_TARGET,not defined
TL-2-105,drug_sample,PATHWAY_NAME,Other
AT-7519,drug_sample,PUTATIVE_TARGET,CDK1
AT-7519,drug_sample,PUTATIVE_TARGET,CDK2
AT-7519,drug_sample,PUTATIVE_TARGET,CDK4
AT-7519,drug_sample,PUTATIVE_TARGET,CDK5
AT-7519,drug_sample,PUTATIVE_TARGET,CDK6
AT-7519,drug_sample,PUTATIVE_TARGET,CDK9
AT-7519,drug_sample,PATHWAY_NAME,Cell cycle
TAK-715,drug_sample,PUTATIVE_TARGET,MAPK14
TAK-715,drug_sample,PUTATIVE_TARGET,p38alpha
TAK-715,drug_sample,PUTATIVE_TARGET,p38beta
TAK-715,drug_sample,PATHWAY_NAME,JNK and p38 signaling
BX-912,drug_sample,PUTATIVE_TARGET,CDK2
BX-912,drug_sample,PUTATIVE_TARGET,CHEK1
BX-912,drug_sample,PUTATIVE_TARGET,GSK3B
BX-912,drug_sample,PUTATIVE_TARGET,KDR
BX-912,drug_sample,PUTATIVE_TARGET,PDK1
BX-912,drug_sample,PUTATIVE_TARGET,PDK1 (PDPK1)
BX-912,drug_sample,PUTATIVE_TARGET,PDPK1
BX-912,drug_sample,PATHWAY_NAME,Metabolism
ZSTK474,drug_sample,PUTATIVE_TARGET,PI3K (class 1)
ZSTK474,drug_sample,PATHWAY_NAME,MTOR signaling
ZSTK474,drug_sample,PATHWAY_NAME,PI3K
AS605240,drug_sample,PUTATIVE_TARGET,PI3Kgamma
AS605240,drug_sample,PATHWAY_NAME,MTOR signaling
AS605240,drug_sample,PATHWAY_NAME,PI3K
GENENTECH CPD 10,drug_sample,PUTATIVE_TARGET,AURKA
GENENTECH CPD 10,drug_sample,PUTATIVE_TARGET,AURKB
GENENTECH CPD 10,drug_sample,PATHWAY_NAME,Mitosis
GSK1070916,drug_sample,PUTATIVE_TARGET,AURKA
GSK1070916,drug_sample,PUTATIVE_TARGET,AURKB
GSK1070916,drug_sample,PUTATIVE_TARGET,AURKC
GSK1070916,drug_sample,PUTATIVE_TARGET,CYP2D6
GSK1070916,drug_sample,PUTATIVE_TARGET,CYP3A4
GSK1070916,drug_sample,PATHWAY_NAME,Mitosis
ENZASTAURIN,drug_sample,PUTATIVE_TARGET,PKCB
ENZASTAURIN,drug_sample,PATHWAY_NAME,Other
ENZASTAURIN,drug_sample,PATHWAY_NAME,kinases
GSK429286A,drug_sample,PUTATIVE_TARGET,ROCK1
GSK429286A,drug_sample,PUTATIVE_TARGET,ROCK2
GSK429286A,drug_sample,PATHWAY_NAME,Cytoskeleton
FMK,drug_sample,PUTATIVE_TARGET,RSK
FMK,drug_sample,PATHWAY_NAME,Other
FMK,drug_sample,PATHWAY_NAME,kinases
QL-XII-47,drug_sample,PUTATIVE_TARGET,BMX
QL-XII-47,drug_sample,PUTATIVE_TARGET,BTK
QL-XII-47,drug_sample,PUTATIVE_TARGET,IRAK1
QL-XII-47,drug_sample,PATHWAY_NAME,Other
QL-XII-47,drug_sample,PATHWAY_NAME,kinases
IC-87114,drug_sample,PUTATIVE_TARGET,PI3Kdelta
IC-87114,drug_sample,PATHWAY_NAME,MTOR signaling
IC-87114,drug_sample,PATHWAY_NAME,PI3K
IDELALISIB,drug_sample,PUTATIVE_TARGET,PI3Kdelta
IDELALISIB,drug_sample,PUTATIVE_TARGET,PIK3CA
IDELALISIB,drug_sample,PUTATIVE_TARGET,PIK3CB
IDELALISIB,drug_sample,PUTATIVE_TARGET,PIK3CD
IDELALISIB,drug_sample,PUTATIVE_TARGET,PIK3CG
IDELALISIB,drug_sample,PATHWAY_NAME,MTOR signaling
IDELALISIB,drug_sample,PATHWAY_NAME,PI3K
UNC0638,drug_sample,PUTATIVE_TARGET,G9A
UNC0638,drug_sample,PUTATIVE_TARGET,G9a and GLP methyltransferases
UNC0638,drug_sample,PUTATIVE_TARGET,GLP
UNC0638,drug_sample,PATHWAY_NAME,Chromatin histone methylation
CABOZANTINIB,drug_sample,PUTATIVE_TARGET,AXL
CABOZANTINIB,drug_sample,PUTATIVE_TARGET,FLT1
CABOZANTINIB,drug_sample,PUTATIVE_TARGET,FLT3
CABOZANTINIB,drug_sample,PUTATIVE_TARGET,FLT4
CABOZANTINIB,drug_sample,PUTATIVE_TARGET,KDR
CABOZANTINIB,drug_sample,PUTATIVE_TARGET,KIT
CABOZANTINIB,drug_sample,PUTATIVE_TARGET,MET
CABOZANTINIB,drug_sample,PUTATIVE_TARGET,RET
CABOZANTINIB,drug_sample,PUTATIVE_TARGET,TIE2
CABOZANTINIB,drug_sample,PUTATIVE_TARGET,VEGFR
CABOZANTINIB,drug_sample,PATHWAY_NAME,RTK signaling
WZ3105,drug_sample,PUTATIVE_TARGET,FLT3
WZ3105,drug_sample,PUTATIVE_TARGET,IRAK1
WZ3105,drug_sample,PUTATIVE_TARGET,NTRK2
WZ3105,drug_sample,PUTATIVE_TARGET,ROCK2
WZ3105,drug_sample,PUTATIVE_TARGET,SRC
WZ3105,drug_sample,PUTATIVE_TARGET,others
WZ3105,drug_sample,PATHWAY_NAME,Other
XMD14-99,drug_sample,PUTATIVE_TARGET,ALK
XMD14-99,drug_sample,PUTATIVE_TARGET,CDK7
XMD14-99,drug_sample,PUTATIVE_TARGET,LTK
XMD14-99,drug_sample,PUTATIVE_TARGET,others
XMD14-99,drug_sample,PATHWAY_NAME,Other
XMD14-99,drug_sample,PATHWAY_NAME,kinases
QUIZARTINIB,drug_sample,PUTATIVE_TARGET,CSF1R
QUIZARTINIB,drug_sample,PUTATIVE_TARGET,FLT3
QUIZARTINIB,drug_sample,PUTATIVE_TARGET,KIT
QUIZARTINIB,drug_sample,PUTATIVE_TARGET,PDGFRA
QUIZARTINIB,drug_sample,PUTATIVE_TARGET,PDGFRB
QUIZARTINIB,drug_sample,PUTATIVE_TARGET,RET
QUIZARTINIB,drug_sample,PATHWAY_NAME,RTK signaling
CP724714,drug_sample,PUTATIVE_TARGET,ERBB2
CP724714,drug_sample,PATHWAY_NAME,EGFR signaling
JW-7-24-1,drug_sample,PUTATIVE_TARGET,LCK
JW-7-24-1,drug_sample,PATHWAY_NAME,Other
JW-7-24-1,drug_sample,PATHWAY_NAME,kinases
NPK76-II-72-1,drug_sample,PUTATIVE_TARGET,PLK3
NPK76-II-72-1,drug_sample,PATHWAY_NAME,Cell cycle
STF-62247,drug_sample,PUTATIVE_TARGET,Autophagy inducer
STF-62247,drug_sample,PATHWAY_NAME,Other
NG-25,drug_sample,PUTATIVE_TARGET,M4K2
NG-25,drug_sample,PUTATIVE_TARGET,TAK1
NG-25,drug_sample,PATHWAY_NAME,Other
NG-25,drug_sample,PATHWAY_NAME,Unclassified
NG-25,drug_sample,PATHWAY_NAME,kinases
TL-1-85,drug_sample,PUTATIVE_TARGET,MAP4K2
TL-1-85,drug_sample,PUTATIVE_TARGET,TAK1
TL-1-85,drug_sample,PATHWAY_NAME,Other
TL-1-85,drug_sample,PATHWAY_NAME,kinases
VX-11E,drug_sample,PUTATIVE_TARGET,ERK2
VX-11E,drug_sample,PATHWAY_NAME,ERK MAPK signaling
FR-180204,drug_sample,PUTATIVE_TARGET,ERK1
FR-180204,drug_sample,PUTATIVE_TARGET,ERK2
FR-180204,drug_sample,PATHWAY_NAME,ERK MAPK signaling
ACY-1215,drug_sample,PUTATIVE_TARGET,HDAC1
ACY-1215,drug_sample,PUTATIVE_TARGET,HDAC2
ACY-1215,drug_sample,PUTATIVE_TARGET,HDAC3
ACY-1215,drug_sample,PUTATIVE_TARGET,HDAC6
ACY-1215,drug_sample,PUTATIVE_TARGET,HDAC8
ACY-1215,drug_sample,PATHWAY_NAME,Chromatin histone acetylation
TUBASTATIN A,drug_sample,PUTATIVE_TARGET,HDAC1
TUBASTATIN A,drug_sample,PUTATIVE_TARGET,HDAC6
TUBASTATIN A,drug_sample,PUTATIVE_TARGET,HDAC8
TUBASTATIN A,drug_sample,PATHWAY_NAME,Chromatin histone acetylation
ZIBOTENTAN,drug_sample,PUTATIVE_TARGET,EDNRA
ZIBOTENTAN,drug_sample,PUTATIVE_TARGET,Endothelin-1 receptor (EDNRA)
ZIBOTENTAN,drug_sample,PATHWAY_NAME,Other
SEPANTRONIUM BROMIDE,drug_sample,PUTATIVE_TARGET,BIRC5
SEPANTRONIUM BROMIDE,drug_sample,PATHWAY_NAME,Apoptosis regulation
NSC-207895,drug_sample,PUTATIVE_TARGET,MDM4
NSC-207895,drug_sample,PATHWAY_NAME,p53 pathway
VNLG/124,drug_sample,PUTATIVE_TARGET,HDAC
VNLG/124,drug_sample,PUTATIVE_TARGET,RAR
VNLG/124,drug_sample,PATHWAY_NAME,Chromatin histone acetylation
AR-42,drug_sample,PUTATIVE_TARGET,HDAC1
AR-42,drug_sample,PATHWAY_NAME,Chromatin histone acetylation
CUDC-101,drug_sample,PUTATIVE_TARGET,EGFR
CUDC-101,drug_sample,PUTATIVE_TARGET,ERBB2
CUDC-101,drug_sample,PUTATIVE_TARGET,HDAC1-10
CUDC-101,drug_sample,PATHWAY_NAME,Other
BELINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC1
BELINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC10
BELINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC11
BELINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC2
BELINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC3
BELINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC4
BELINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC5
BELINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC6
BELINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC7
BELINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC8
BELINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC9
BELINOSTAT,drug_sample,PATHWAY_NAME,Chromatin histone acetylation
I-BET-762,drug_sample,PUTATIVE_TARGET,BRD2
I-BET-762,drug_sample,PUTATIVE_TARGET,BRD3
I-BET-762,drug_sample,PUTATIVE_TARGET,BRD4
I-BET-762,drug_sample,PATHWAY_NAME,Chromatin other
CAY10603,drug_sample,PUTATIVE_TARGET,HDAC1
CAY10603,drug_sample,PUTATIVE_TARGET,HDAC6
CAY10603,drug_sample,PATHWAY_NAME,Chromatin histone acetylation
LINIFANIB,drug_sample,PUTATIVE_TARGET,CSF1
LINIFANIB,drug_sample,PUTATIVE_TARGET,CSF1R
LINIFANIB,drug_sample,PUTATIVE_TARGET,FLT1
LINIFANIB,drug_sample,PUTATIVE_TARGET,FLT3
LINIFANIB,drug_sample,PUTATIVE_TARGET,FLT4
LINIFANIB,drug_sample,PUTATIVE_TARGET,KDR
LINIFANIB,drug_sample,PUTATIVE_TARGET,KIT
LINIFANIB,drug_sample,PUTATIVE_TARGET,PDGFRB
LINIFANIB,drug_sample,PUTATIVE_TARGET,RET
LINIFANIB,drug_sample,PUTATIVE_TARGET,TEK
LINIFANIB,drug_sample,PUTATIVE_TARGET,VEGFR1
LINIFANIB,drug_sample,PUTATIVE_TARGET,VEGFR2
LINIFANIB,drug_sample,PUTATIVE_TARGET,VEGFR3
LINIFANIB,drug_sample,PATHWAY_NAME,RTK signaling
BIX02189,drug_sample,PUTATIVE_TARGET,ERK5
BIX02189,drug_sample,PUTATIVE_TARGET,MEK5
BIX02189,drug_sample,PATHWAY_NAME,ERK MAPK signaling
ALECTINIB,drug_sample,PUTATIVE_TARGET,ALK
ALECTINIB,drug_sample,PUTATIVE_TARGET,MET
ALECTINIB,drug_sample,PATHWAY_NAME,RTK signaling
PELITINIB,drug_sample,PUTATIVE_TARGET,EGFR
PELITINIB,drug_sample,PATHWAY_NAME,EGFR signaling
OMIPALISIB,drug_sample,PUTATIVE_TARGET,MTORC1
OMIPALISIB,drug_sample,PUTATIVE_TARGET,MTORC2
OMIPALISIB,drug_sample,PUTATIVE_TARGET,PI3K (class 1)
OMIPALISIB,drug_sample,PATHWAY_NAME,MTOR signaling
OMIPALISIB,drug_sample,PATHWAY_NAME,PI3K
JNJ38877605,drug_sample,PUTATIVE_TARGET,MET
JNJ38877605,drug_sample,PATHWAY_NAME,RTK signaling
SU11274,drug_sample,PUTATIVE_TARGET,MET
SU11274,drug_sample,PATHWAY_NAME,RTK signaling
KIN001-236,drug_sample,PUTATIVE_TARGET,HDAC10
KIN001-236,drug_sample,PUTATIVE_TARGET,HDAC6
KIN001-236,drug_sample,PATHWAY_NAME,Chromatin histone acetylation
KIN001-244,drug_sample,PUTATIVE_TARGET,PDK1
KIN001-244,drug_sample,PATHWAY_NAME,Other
KIN001-244,drug_sample,PATHWAY_NAME,kinases
WHI-P97,drug_sample,PUTATIVE_TARGET,JAK3
WHI-P97,drug_sample,PATHWAY_NAME,Other
WHI-P97,drug_sample,PATHWAY_NAME,kinases
KIN001-042,drug_sample,PUTATIVE_TARGET,GSK3B
KIN001-042,drug_sample,PATHWAY_NAME,WNT signaling
KIN001-260,drug_sample,PUTATIVE_TARGET,CDC7
KIN001-260,drug_sample,PATHWAY_NAME,DNA replication
KIN001-266,drug_sample,PUTATIVE_TARGET,CDC7
KIN001-266,drug_sample,PATHWAY_NAME,DNA replication
MASITINIB,drug_sample,PUTATIVE_TARGET,FGFR3
MASITINIB,drug_sample,PUTATIVE_TARGET,KIT
MASITINIB,drug_sample,PUTATIVE_TARGET,PDGFRA
MASITINIB,drug_sample,PUTATIVE_TARGET,PDGFRB
MASITINIB,drug_sample,PATHWAY_NAME,RTK signaling
AMUVATINIB,drug_sample,PUTATIVE_TARGET,FLT3
AMUVATINIB,drug_sample,PUTATIVE_TARGET,KIT
AMUVATINIB,drug_sample,PUTATIVE_TARGET,PDGFRA
AMUVATINIB,drug_sample,PATHWAY_NAME,RTK signaling
MPS-1-IN-1,drug_sample,PUTATIVE_TARGET,MPS1
MPS-1-IN-1,drug_sample,PATHWAY_NAME,Mitosis
NVP-BHG712,drug_sample,PUTATIVE_TARGET,ABL
NVP-BHG712,drug_sample,PUTATIVE_TARGET,EPHB4
NVP-BHG712,drug_sample,PUTATIVE_TARGET,RAF
NVP-BHG712,drug_sample,PUTATIVE_TARGET,SRC
NVP-BHG712,drug_sample,PATHWAY_NAME,Other
NVP-BHG712,drug_sample,PATHWAY_NAME,kinases
OSI-930,drug_sample,PUTATIVE_TARGET,KDR
OSI-930,drug_sample,PUTATIVE_TARGET,KIT
OSI-930,drug_sample,PUTATIVE_TARGET,VEGFR2
OSI-930,drug_sample,PATHWAY_NAME,RTK signaling
OSI-027,drug_sample,PUTATIVE_TARGET,MTOR
OSI-027,drug_sample,PUTATIVE_TARGET,MTORC1
OSI-027,drug_sample,PUTATIVE_TARGET,MTORC2
OSI-027,drug_sample,PATHWAY_NAME,MTOR signaling
OSI-027,drug_sample,PATHWAY_NAME,PI3K
CX-5461,drug_sample,PUTATIVE_TARGET,RNA Polymerase 1
CX-5461,drug_sample,PATHWAY_NAME,Other
PHA-793887,drug_sample,PUTATIVE_TARGET,CDK1
PHA-793887,drug_sample,PUTATIVE_TARGET,CDK2
PHA-793887,drug_sample,PUTATIVE_TARGET,CDK4
PHA-793887,drug_sample,PUTATIVE_TARGET,CDK5
PHA-793887,drug_sample,PUTATIVE_TARGET,CDK7
PHA-793887,drug_sample,PUTATIVE_TARGET,CDK9
PHA-793887,drug_sample,PATHWAY_NAME,Cell cycle
PI-103,drug_sample,PUTATIVE_TARGET,CLK4
PI-103,drug_sample,PUTATIVE_TARGET,DAPK3
PI-103,drug_sample,PUTATIVE_TARGET,HIPK2
PI-103,drug_sample,PUTATIVE_TARGET,MTOR
PI-103,drug_sample,PUTATIVE_TARGET,PI3Kalpha
PI-103,drug_sample,PUTATIVE_TARGET,PIK3CA
PI-103,drug_sample,PUTATIVE_TARGET,PIK3CB
PI-103,drug_sample,PUTATIVE_TARGET,PIK3CD
PI-103,drug_sample,PUTATIVE_TARGET,PIK3CG
PI-103,drug_sample,PUTATIVE_TARGET,PIM3
PI-103,drug_sample,PUTATIVE_TARGET,PRKDC
PI-103,drug_sample,PATHWAY_NAME,Other
PI-103,drug_sample,PATHWAY_NAME,kinases
PIK-93,drug_sample,PUTATIVE_TARGET,PK3CG
PIK-93,drug_sample,PATHWAY_NAME,MTOR signaling
PIK-93,drug_sample,PATHWAY_NAME,PI3K
SB52334,drug_sample,PUTATIVE_TARGET,ALK5
SB52334,drug_sample,PATHWAY_NAME,RTK signaling
TPCA-1,drug_sample,PUTATIVE_TARGET,IKBKB
TPCA-1,drug_sample,PUTATIVE_TARGET,IKK2
TPCA-1,drug_sample,PATHWAY_NAME,Other
TPCA-1,drug_sample,PATHWAY_NAME,kinases
FEDRATINIB,drug_sample,PUTATIVE_TARGET,JAK2
FEDRATINIB,drug_sample,PATHWAY_NAME,Other
FEDRATINIB,drug_sample,PATHWAY_NAME,kinases
FORETINIB,drug_sample,PUTATIVE_TARGET,EGFR
FORETINIB,drug_sample,PUTATIVE_TARGET,FGFR1
FORETINIB,drug_sample,PUTATIVE_TARGET,FLT1
FORETINIB,drug_sample,PUTATIVE_TARGET,FLT4
FORETINIB,drug_sample,PUTATIVE_TARGET,KDR
FORETINIB,drug_sample,PUTATIVE_TARGET,MET
FORETINIB,drug_sample,PUTATIVE_TARGET,PDGFR
FORETINIB,drug_sample,PUTATIVE_TARGET,RON
FORETINIB,drug_sample,PUTATIVE_TARGET,TIE2
FORETINIB,drug_sample,PUTATIVE_TARGET,VEGFR3
FORETINIB,drug_sample,PATHWAY_NAME,RTK signaling
Y-39983,drug_sample,PUTATIVE_TARGET,ROCK
Y-39983,drug_sample,PUTATIVE_TARGET,ROCK1
Y-39983,drug_sample,PUTATIVE_TARGET,ROCK2
Y-39983,drug_sample,PATHWAY_NAME,Cytoskeleton
YM201636,drug_sample,PUTATIVE_TARGET,PIKFYVE
YM201636,drug_sample,PATHWAY_NAME,MTOR signaling
YM201636,drug_sample,PATHWAY_NAME,PI3K
TIVOZANIB,drug_sample,PUTATIVE_TARGET,FLT1
TIVOZANIB,drug_sample,PUTATIVE_TARGET,FLT4
TIVOZANIB,drug_sample,PUTATIVE_TARGET,KDR
TIVOZANIB,drug_sample,PUTATIVE_TARGET,KIT
TIVOZANIB,drug_sample,PUTATIVE_TARGET,PDGFR
TIVOZANIB,drug_sample,PUTATIVE_TARGET,PDGFRA
TIVOZANIB,drug_sample,PUTATIVE_TARGET,PDGFRB
TIVOZANIB,drug_sample,PUTATIVE_TARGET,VEGFR1
TIVOZANIB,drug_sample,PUTATIVE_TARGET,VEGFR2
TIVOZANIB,drug_sample,PUTATIVE_TARGET,VEGFR3
TIVOZANIB,drug_sample,PATHWAY_NAME,RTK signaling
WYE-125132,drug_sample,PUTATIVE_TARGET,MTOR
WYE-125132,drug_sample,PUTATIVE_TARGET,mTOR
WYE-125132,drug_sample,PATHWAY_NAME,MTOR signaling
WYE-125132,drug_sample,PATHWAY_NAME,PI3K
GSK690693,drug_sample,PUTATIVE_TARGET,AKT1
GSK690693,drug_sample,PUTATIVE_TARGET,AKT2
GSK690693,drug_sample,PUTATIVE_TARGET,AKT3
GSK690693,drug_sample,PATHWAY_NAME,MTOR signaling
GSK690693,drug_sample,PATHWAY_NAME,PI3K
SNX-2112,drug_sample,PUTATIVE_TARGET,HSP90
SNX-2112,drug_sample,PATHWAY_NAME,Protein stability and degradation
QL-XI-92,drug_sample,PUTATIVE_TARGET,DDR1
QL-XI-92,drug_sample,PATHWAY_NAME,Cytoskeleton
XMD13-2,drug_sample,PUTATIVE_TARGET,MRCKB
XMD13-2,drug_sample,PATHWAY_NAME,Cytoskeleton
QL-X-138,drug_sample,PUTATIVE_TARGET,BTK
QL-X-138,drug_sample,PATHWAY_NAME,Other
QL-X-138,drug_sample,PATHWAY_NAME,kinases
XMD15-27,drug_sample,PUTATIVE_TARGET,CAMK2
XMD15-27,drug_sample,PATHWAY_NAME,Other
XMD15-27,drug_sample,PATHWAY_NAME,kinases
T0901317,drug_sample,PUTATIVE_TARGET,FXR
T0901317,drug_sample,PUTATIVE_TARGET,LXR
T0901317,drug_sample,PATHWAY_NAME,Other
SELISISTAT,drug_sample,PUTATIVE_TARGET,SIRT1
SELISISTAT,drug_sample,PATHWAY_NAME,Chromatin histone acetylation
TENOVIN-6,drug_sample,PUTATIVE_TARGET,SIRT
TENOVIN-6,drug_sample,PUTATIVE_TARGET,SIRT1
TENOVIN-6,drug_sample,PUTATIVE_TARGET,SIRT2
TENOVIN-6,drug_sample,PUTATIVE_TARGET,SIRT3
TENOVIN-6,drug_sample,PATHWAY_NAME,Chromatin histone acetylation
THZ-2-49,drug_sample,PUTATIVE_TARGET,CDK9
THZ-2-49,drug_sample,PATHWAY_NAME,Cell cycle
KIN001-270,drug_sample,PUTATIVE_TARGET,CDK9
KIN001-270,drug_sample,PATHWAY_NAME,Other
THZ-2-102-1,drug_sample,PUTATIVE_TARGET,CDK7
THZ-2-102-1,drug_sample,PATHWAY_NAME,Cell cycle
AT7867,drug_sample,PUTATIVE_TARGET,AKT
AT7867,drug_sample,PUTATIVE_TARGET,AKT2
AT7867,drug_sample,PUTATIVE_TARGET,GSK3B
AT7867,drug_sample,PUTATIVE_TARGET,PKIA
AT7867,drug_sample,PUTATIVE_TARGET,PRKACA
AT7867,drug_sample,PATHWAY_NAME,MTOR signaling
AT7867,drug_sample,PATHWAY_NAME,PI3K
CI-1033,drug_sample,PUTATIVE_TARGET,EGFR
CI-1033,drug_sample,PUTATIVE_TARGET,ERBB2
CI-1033,drug_sample,PUTATIVE_TARGET,ERBB4
CI-1033,drug_sample,PATHWAY_NAME,RTK signaling
PF-00299804,drug_sample,PUTATIVE_TARGET,EGFR
PF-00299804,drug_sample,PUTATIVE_TARGET,ERBB2
PF-00299804,drug_sample,PUTATIVE_TARGET,ERBB4
PF-00299804,drug_sample,PATHWAY_NAME,RTK signaling
TWS119,drug_sample,PUTATIVE_TARGET,GSK3
TWS119,drug_sample,PATHWAY_NAME,WNT signaling
TORIN 2,drug_sample,PUTATIVE_TARGET,mTOR
TORIN 2,drug_sample,PATHWAY_NAME,MTOR signaling
TORIN 2,drug_sample,PATHWAY_NAME,PI3K
PILARALISIB,drug_sample,PUTATIVE_TARGET,PI3K
PILARALISIB,drug_sample,PATHWAY_NAME,MTOR signaling
PILARALISIB,drug_sample,PATHWAY_NAME,PI3K
GSK1059615,drug_sample,PUTATIVE_TARGET,PI3K
GSK1059615,drug_sample,PATHWAY_NAME,MTOR signaling
GSK1059615,drug_sample,PATHWAY_NAME,PI3K
VOXTALISIB,drug_sample,PUTATIVE_TARGET,DNAPK
VOXTALISIB,drug_sample,PUTATIVE_TARGET,MTOR
VOXTALISIB,drug_sample,PUTATIVE_TARGET,PI3K (class 1)
VOXTALISIB,drug_sample,PUTATIVE_TARGET,PIK3CA
VOXTALISIB,drug_sample,PATHWAY_NAME,MTOR signaling
VOXTALISIB,drug_sample,PATHWAY_NAME,PI3K
"BRIVANIB, BMS-540215",drug_sample,PUTATIVE_TARGET,PDGFR
"BRIVANIB, BMS-540215",drug_sample,PUTATIVE_TARGET,VEGFR
"BRIVANIB, BMS-540215",drug_sample,PATHWAY_NAME,RTK signaling
BIBF-1120,drug_sample,PUTATIVE_TARGET,FGFR
BIBF-1120,drug_sample,PUTATIVE_TARGET,PDGFR
BIBF-1120,drug_sample,PUTATIVE_TARGET,VEGFR
BIBF-1120,drug_sample,PATHWAY_NAME,RTK signaling
AST-1306,drug_sample,PUTATIVE_TARGET,EGFR
AST-1306,drug_sample,PUTATIVE_TARGET,ERBB2
AST-1306,drug_sample,PUTATIVE_TARGET,ERBB4
AST-1306,drug_sample,PATHWAY_NAME,RTK signaling
APITOLISIB,drug_sample,PUTATIVE_TARGET,PI3K
APITOLISIB,drug_sample,PUTATIVE_TARGET,mTOR
APITOLISIB,drug_sample,PATHWAY_NAME,MTOR signaling
APITOLISIB,drug_sample,PATHWAY_NAME,PI3K
LIMK1 INHIBITOR BMS4,drug_sample,PUTATIVE_TARGET,LIMK1
LIMK1 INHIBITOR BMS4,drug_sample,PATHWAY_NAME,Cytoskeleton
KB NB 142-70,drug_sample,PUTATIVE_TARGET,PKD
KB NB 142-70,drug_sample,PATHWAY_NAME,Other
KB NB 142-70,drug_sample,PATHWAY_NAME,kinases
SPHINGOSINE KINASE 1 INHIBITOR II,drug_sample,PUTATIVE_TARGET,Sphingosine Kinase
SPHINGOSINE KINASE 1 INHIBITOR II,drug_sample,PATHWAY_NAME,Other
SPHINGOSINE KINASE 1 INHIBITOR II,drug_sample,PATHWAY_NAME,kinases
"EEF2K INHIBITOR, A-484954",drug_sample,PUTATIVE_TARGET,eEF2K
"EEF2K INHIBITOR, A-484954",drug_sample,PATHWAY_NAME,Other
"EEF2K INHIBITOR, A-484954",drug_sample,PATHWAY_NAME,kinases
"METAP2 INHIBITOR, A832234",drug_sample,PUTATIVE_TARGET,MetAP2
"METAP2 INHIBITOR, A832234",drug_sample,PATHWAY_NAME,Other
VENOTOCLAX,drug_sample,PUTATIVE_TARGET,BCL-2 selective
VENOTOCLAX,drug_sample,PATHWAY_NAME,Apoptosis regulation
CPI-613,drug_sample,PUTATIVE_TARGET,Metabo
CPI-613,drug_sample,PUTATIVE_TARGET,Mitochondria
CPI-613,drug_sample,PATHWAY_NAME,Other
CAY10566,drug_sample,PUTATIVE_TARGET,Stearoyl-CoA desaturase
CAY10566,drug_sample,PATHWAY_NAME,Other
ARA-G,drug_sample,PUTATIVE_TARGET,Anti-metabolite
ARA-G,drug_sample,PATHWAY_NAME,Other
PEMETREXED,drug_sample,PUTATIVE_TARGET,ATIC
PEMETREXED,drug_sample,PUTATIVE_TARGET,DHFR
PEMETREXED,drug_sample,PUTATIVE_TARGET,GART
PEMETREXED,drug_sample,PUTATIVE_TARGET,TYMS
PEMETREXED,drug_sample,PATHWAY_NAME,DNA replication
ALISERTIB,drug_sample,PUTATIVE_TARGET,AURKA
ALISERTIB,drug_sample,PATHWAY_NAME,Mitosis
FLAVOPIRIDOL,drug_sample,PUTATIVE_TARGET,CDK
FLAVOPIRIDOL,drug_sample,PATHWAY_NAME,Cell cycle
C-75,drug_sample,PUTATIVE_TARGET,FAS
C-75,drug_sample,PATHWAY_NAME,Apoptosis regulation
"CAP-232, TT-232, TLN-232",drug_sample,PUTATIVE_TARGET,Glycolysis
"CAP-232, TT-232, TLN-232",drug_sample,PATHWAY_NAME,Metabolism
TRICHOSTATIN A,drug_sample,PUTATIVE_TARGET,HDAC
TRICHOSTATIN A,drug_sample,PATHWAY_NAME,Chromatin histone acetylation
PANOBINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC
PANOBINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC1
PANOBINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC2
PANOBINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC3
PANOBINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC4
