feature,raw_token,pvalue,fdr_bh,odds_ratio,log2_odds_ratio,effect_direction,n_drugs_supporting_token,threshold
rawtok_EPHRIN_TYPE_B_RECEPTOR_1,EPHRIN TYPE-B RECEPTOR 1,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_EPHRIN_TYPE_B_RECEPTOR_4,EPHRIN TYPE-B RECEPTOR 4,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_EPITHELIAL_DISCOIDIN_DOMAIN_CONTAINING_RECEPTOR_1,EPITHELIAL DISCOIDIN DOMAIN-CONTAINING RECEPTOR 1,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_EQUILIBRATIVE_NUCLEOSIDE_TRANSPORTER_1,EQUILIBRATIVE NUCLEOSIDE TRANSPORTER 1,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_1,FIBROBLAST GROWTH FACTOR RECEPTOR 1,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_2,FIBROBLAST GROWTH FACTOR RECEPTOR 2,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_FOCAL_ADHESION_KINASE_1,FOCAL ADHESION KINASE 1,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_HISTAMINE_H3_RECEPTOR,HISTAMINE H3 RECEPTOR,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_KAPPA_TYPE_OPIOID_RECEPTOR,KAPPA-TYPE OPIOID RECEPTOR,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_MACROPHAGE_STIMULATING_PROTEIN_RECEPTOR,MACROPHAGE-STIMULATING PROTEIN RECEPTOR,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_1,MITOGEN-ACTIVATED PROTEIN KINASE 1,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_11,MITOGEN-ACTIVATED PROTEIN KINASE 11,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_20,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 20,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_MUSCARINIC_ACETYLCHOLINE_RECEPTOR_M1,MUSCARINIC ACETYLCHOLINE RECEPTOR M1,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_MUSCARINIC_ACETYLCHOLINE_RECEPTOR_M3,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_PHOSPHATIDYLINOSITOL_5_PHOSPHATE_4_KINASE_TYPE_2_GAMMA,PHOSPHATIDYLINOSITOL 5-PHOSPHATE 4-KINASE TYPE-2 GAMMA,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA,PLATELET-DERIVED GROWTH FACTOR RECEPTOR BETA,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_RAF_PROTO_ONCOGENE_SERINE_THREONINE_PROTEIN_KINASE,RAF PROTO-ONCOGENE SERINE/THREONINE-PROTEIN KINASE,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_RIBOSOMAL_PROTEIN_S6_KINASE_ALPHA_3,RIBOSOMAL PROTEIN S6 KINASE ALPHA-3,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_SERINE_PROTEIN_KINASE_ATM,SERINE-PROTEIN KINASE ATM,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_CHK1,SERINE/THREONINE-PROTEIN KINASE CHK1,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_CHK2,SERINE/THREONINE-PROTEIN KINASE CHK2,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_D3,SERINE/THREONINE-PROTEIN KINASE D3,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_MRCK_BETA,SERINE/THREONINE-PROTEIN KINASE MRCK BETA,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_NEK2,SERINE/THREONINE-PROTEIN KINASE NEK2,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_NLK,SERINE/THREONINE-PROTEIN KINASE NLK,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_PAK_4,SERINE/THREONINE-PROTEIN KINASE PAK 4,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_SUBSTANCE_K_RECEPTOR,SUBSTANCE-K RECEPTOR,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_TYROSINE_PROTEIN_KINASE_MER,TYROSINE-PROTEIN KINASE MER,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_TYROSINE_PROTEIN_KINASE_RECEPTOR_TIE_1,TYROSINE-PROTEIN KINASE RECEPTOR TIE-1,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_TYROSINE_PROTEIN_KINASE_YES,TYROSINE-PROTEIN KINASE YES,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_UNCHARACTERIZED_PROTEIN_FLJ45252,UNCHARACTERIZED PROTEIN FLJ45252,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_1,VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR 1,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_MITOSIS,MITOSIS,0.49673202614379086,1.0,0.0,-1.9808911770522952,enriched_in_worsen,2,0.02
rawtok_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_3_KINASE_CATALYTIC_SUBUNIT_ALPHA_I,"PHOSPHATIDYLINOSITOL 4,5-BISPHOSPHATE 3-KINASE CATALYTIC SUBUNIT ALPHA ISOFORM",0.49673202614379086,1.0,0.0,-1.9808911770522952,enriched_in_worsen,2,0.02
rawtok_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_3_KINASE_CATALYTIC_SUBUNIT_BETA_IS,"PHOSPHATIDYLINOSITOL 4,5-BISPHOSPHATE 3-KINASE CATALYTIC SUBUNIT BETA ISOFORM",0.49673202614379086,1.0,0.0,-1.9808911770522952,enriched_in_worsen,2,0.02
rawtok_CYTOCHROME_P450_3A4,CYTOCHROME P450 3A4,1.0,1.0,1.8,0.7884958948062882,enriched_in_improve,4,0.02
rawtok_DNA_REPLICATION,DNA REPLICATION,1.0,1.0,1.8,0.7884958948062882,enriched_in_improve,4,0.02
rawtok_EPIDERMAL_GROWTH_FACTOR_RECEPTOR,EPIDERMAL GROWTH FACTOR RECEPTOR,1.0,1.0,0.75,-0.18947779886371285,enriched_in_worsen,3,0.02
rawtok_GENOME_INTEGRITY,GENOME INTEGRITY,1.0,1.0,0.75,-0.18947779886371285,enriched_in_worsen,3,0.02
rawtok_BCL2,BCL2,1.0,1.0,1.6666666666666667,0.6918777046376682,enriched_in_improve,2,0.02
rawtok_CYTOCHROME_P450_1A2,CYTOCHROME P450 1A2,1.0,1.0,1.6666666666666667,0.6918777046376682,enriched_in_improve,2,0.02
rawtok_CYTOCHROME_P450_2C9,CYTOCHROME P450 2C9,1.0,1.0,1.6666666666666667,0.6918777046376682,enriched_in_improve,2,0.02
rawtok_KAPPA_TYPE_OPIOID_RECEPTOR,KAPPA-TYPE OPIOID RECEPTOR,1.0,1.0,1.6666666666666667,0.6918777046376682,enriched_in_improve,2,0.02
rawtok_SUBSTANCE_K_RECEPTOR,SUBSTANCE-K RECEPTOR,1.0,1.0,1.6666666666666667,0.6918777046376682,enriched_in_improve,2,0.02
rawtok_TYROSINE_PROTEIN_KINASE_FYN,TYROSINE-PROTEIN KINASE FYN,1.0,1.0,1.6666666666666667,0.6918777046376682,enriched_in_improve,2,0.02
rawtok_TYROSINE_PROTEIN_KINASE_LCK,TYROSINE-PROTEIN KINASE LCK,1.0,1.0,1.6666666666666667,0.6918777046376682,enriched_in_improve,2,0.02
