drug,n_rows,Y_mean,Y_std,Y_iqr,Y_median,AUC_mean,AUC_std,curve_RMSE_mean,curve_RMSE_std,Z_SCORE_mean,Z_SCORE_std,Z_SCORE_abs_mean,TCGA_entropy
SEPANTRONIUM BROMIDE,1008,-3.800300623015873,2.099825111797132,2.64143925,-4.3039035000000005,0.2171023125,0.21649372885366866,0.0809454503968254,0.04627470696929223,0.07561974404761905,1.0362125924471721,0.8084270853174603,4.41949401249468
NSC-207895,502,4.050975790836653,1.4142542542540188,2.3471202500000006,4.016832,0.9080600179282869,0.08905884704629431,0.0809391015936255,0.05353885015492781,0.06885111952191235,0.9809639321734532,0.833125764940239,4.428971006290736
VNLG/124,502,3.8306671812749005,1.0025724268497485,0.9591992500000002,3.9799759999999997,0.9662472250996016,0.06250017966577871,0.05004377091633467,0.0383463465638608,0.050426067729083666,1.0474048198350798,0.7182002470119522,4.433436655301531
AR-42,779,0.3739320453909679,3.00982810988807,1.7255554489768075,0.4692663086877845,0.6671157050029288,0.18447184917849263,0.09078027822580645,0.04852559759003395,0.08886097782258064,1.0129794033430601,0.7660790665322581,4.432071051716016
CUDC-101,604,0.26737205200267183,3.4562104157771,2.178986,0.053489,0.6473398216699775,0.2216274871295613,0.09832542222222221,0.04980633890426061,0.09555033535353537,1.017563665809924,0.7773671676767677,4.425700909234731
BELINOSTAT,1132,0.8871361349989719,1.5348232817834853,1.3232248438213285,0.6937970674048002,0.6541046415404834,0.20724123638048714,0.09642379754601227,0.05245304285085314,0.09869596932515336,1.0282672423660988,0.7538952985685072,4.422600112696931
I-BET-762,1535,4.044569951761391e+122,1.4827638365992373e+124,2.84551275,3.1870640000000003,0.8764511270962181,0.12531037647000698,0.07316669021190716,0.03951901015222946,0.025367989909182646,1.0199728365402123,0.8231748960645813,4.42539436679989
CAY10603,499,1.0309836813627256,1.6987138115833298,1.897693,0.871154,0.5924301523046093,0.20334758399942315,0.10101171943887775,0.04749071661831528,0.0827791863727455,0.9829051941742266,0.7253663727454909,4.435735202788522
LINIFANIB,1040,2.700245725775485,1.4195008172233594,0.8997287500000004,2.5587590000000002,0.9957012297916145,0.15975246495304624,0.042982857425742566,0.025376753645546847,0.06095575643564353,0.9635213353054203,0.5739665960396039,4.4350983433792335
BIX02189,506,4.33993212055336,1.2025613057117495,1.5760960000000002,4.4993680000000005,0.9298570553359683,0.07679520668009505,0.0532778557312253,0.029378647024110287,0.07241188142292491,1.004772610473317,0.8041846126482214,4.4315794761305485
ALECTINIB,756,4.236928925229201,5.181782316559646,1.17540546302999,3.928396,0.9512535993231972,0.08556603163098792,0.06078321428571429,0.04002050672749362,0.05317208134920634,0.9238535060027461,0.6387299265873017,4.435958675636317
PELITINIB,1180,1.451198708280611,1.5410445732376954,1.9472865785709728,1.1493265,0.7874699791652835,0.1539859448449348,0.07881811089108912,0.05479187838640591,0.0006164237623762327,1.0016765848653657,0.8037153584158416,4.4350983433792335
OMIPALISIB,505,-2.841262633663366,1.8326892119530895,2.347378,-2.911894,0.7198022811881188,0.20760131164116255,0.09547714851485148,0.04864545434243846,0.02367959999999999,0.9757521470312558,0.7692855168316832,4.4350983433792335
JNJ38877605,511,4.230937170254404,1.059422669866241,1.327022499999999,4.197306,0.930695530332681,0.07404953359357531,0.07453520939334639,0.03921282216167971,0.002867185909980442,1.061085598458977,0.7974289197651663,4.440735784660053
SU11274,513,3.7121574424951267,1.2000044176721634,1.8151790000000005,3.792151,0.9333706432748539,0.0628170821700501,0.08867834892787524,0.04474660374465023,0.05893874074074075,0.9916853175788172,0.8226917115009746,4.43829794709571
KIN001-236,507,4.350348084812624,0.9368075466385144,1.2189139999999998,4.5101,0.9643679546351085,0.029769583405587097,0.05108886785009862,0.030618025433443226,0.10108432347140038,0.954796681374402,0.7811301380670611,4.432760724105638
KIN001-244,507,3.311853775147929,1.2589025245152268,1.3521459999999998,3.293435,0.864933067061144,0.11166113308094448,0.08899880276134123,0.0454693369583869,0.0431158382642998,1.0014400503910708,0.735248157790927,4.432760724105638
WHI-P97,507,4.047299134122287,1.0142648944894608,1.3424885000000009,4.227147,0.9514548560157791,0.05340940945242049,0.04753020907297831,0.03148586368338986,0.06080857593688362,0.9818885055822927,0.7890195069033531,4.432760724105638
KIN001-042,513,4.462553031189084,0.6806002798898712,0.7768680000000003,4.511447,0.9709807855750489,0.023421258429860408,0.0728477582846004,0.035129115906705824,0.04308530799220272,0.9737022464568238,0.7328842280701754,4.43829794709571
KIN001-260,507,4.641878045364892,1.1867692739094309,1.574786,4.92329,0.9441050197238658,0.06698795805883988,0.054814331360946746,0.03958958092142744,0.054303668639053254,0.9896919121667117,0.78724975147929,4.432760724105638
KIN001-266,506,3.4570758300395257,1.1062789839523324,1.3166164999999994,3.128831,0.8820802628458498,0.06963723187309083,0.12936453162055334,0.06032344084097854,0.0570586976284585,0.9893135555565595,0.772370009881423,4.433601755403542
MASITINIB,751,3.6284126424590974,1.44433178622612,1.5510339999999996,3.505823,1.0391472457410071,0.2668898659060275,0.11156392261904761,0.06000962732791922,0.02504438293650794,1.0075719459100538,0.7333512281746032,4.434107393738001
AMUVATINIB,503,3.5885685666003977,1.5476130477171564,1.6345770000000002,3.806934,0.8743557495029821,0.145416294675748,0.09732394433399602,0.05167847502842772,0.0034357335984095466,0.9905620916139594,0.7288490298210737,4.4356289963755895
MPS-1-IN-1,507,3.8418015877712035,1.336939772374385,2.0920095000000005,3.730599,0.8990094299802761,0.08346070002332788,0.062112033530571986,0.038612234205402635,0.06133107495069034,0.9742480732974009,0.811661043392505,4.432760724105638
NVP-BHG712,769,3.5644933099367613,2.0425334024187056,2.329,3.55611089518367,0.9238509914552503,0.18143783121479148,0.06021390532544379,0.03873210395393631,0.004883007889546334,1.0430661549282758,0.7870299270216963,4.432760724105638
OSI-930,776,3.64644605026821,1.419950517437016,1.8052599999999996,3.807195,0.9415337122646948,0.1043118721950105,0.05392559603960396,0.02963265155047535,0.014747176237623784,0.9962212332661874,0.7642873029702971,4.4350983433792335
OSI-027,1311,1.7912803344153887,1.84248308754777,2.478341280841015,1.706887,0.758215255029572,0.21718370599362316,0.11781624070450097,0.05956269195397321,0.0576000313111546,0.9707798798369939,0.8047017436399216,4.4309907502111665
CX-5461,774,2.6381381609620065,1.8323636384303428,2.91124832663344,2.446475,0.8545185261187057,0.16175099276993327,0.07232701792828686,0.0491939985817047,0.04470159561752989,0.974261685237867,0.8032847868525896,4.435945756812708
PHA-793887,791,2.1194678356210397,1.978815720413962,3.0773887802010176,1.9993742084886499,0.8192485976657696,0.24233356491522914,0.07649795833333332,0.04734236327465785,0.05260560515873016,0.9996753032160295,0.8112972797619047,4.435866321223084
PI-103,780,2.0955162431605143,5.256116314727021,3.5095507618768598,2.1753386742140153,0.7534807478181036,0.24723201537905495,0.11383801796407186,0.061135825743091725,0.037251950099800396,0.9915941333221872,0.8209903852295409,4.440591646505573
PIK-93,506,2.754210820158103,1.698314601564972,1.9910484999999998,2.860399,0.7968402312252963,0.17821667302828653,0.07751455731225296,0.04449623807871959,0.062285559288537545,0.9996903067738773,0.7708033102766798,4.433601755403542
SB52334,506,4.280055519762846,1.2549465118170822,1.7339885000000006,4.4149449999999995,0.925474685770751,0.08655221283493472,0.053322946640316206,0.03709322015821838,0.06565283399209486,0.9838057387491247,0.7801235849802372,4.433601755403542
TPCA-1,787,3.366487705687448,1.7243882480799833,2.19321437123913,3.30044217969564,0.8650920940735766,0.15363442797829832,0.06711444773175543,0.04019670473199262,0.0783414358974359,0.9798185383468005,0.7711436370808677,4.432760724105638
FEDRATINIB,505,2.430751015841584,1.552180020993713,1.7886499999999999,2.394622,0.8336645881188119,0.1434063608516268,0.0813985089108911,0.045735241204482156,0.07724502178217824,1.000075053575241,0.7702539603960397,4.4350983433792335
FORETINIB,1679,243217783039.4303,9924358509590.787,1.44951,0.870596,0.7334983428343712,0.13441214478407346,0.10946414327485379,0.044888404351147694,0.07010235087719299,1.0202216121970669,0.7473603567251461,4.429348240302642
Y-39983,771,5.926727466368401,33.274865158992256,1.9207349999999996,4.718883,1.0091532449518645,0.19794825860541063,0.05042724852071006,0.034531292722977135,0.09002230571992112,0.9799344224359086,0.7846221558185404,4.432760724105638
YM201636,507,2.349737717948718,1.209682321458724,1.58799,2.301609,0.8948944970414201,0.08026894195846802,0.05187646942800789,0.03114363050056121,0.06843646942800789,0.9641047917905514,0.7681543274161736,4.432760724105638
TIVOZANIB,1151,1.8671287276527369,5.933397397044926,1.475738775352375,0.7228735,0.9462230343947613,0.11224186518511146,0.03999989306930692,0.01924739215319469,0.058361463366336644,1.0156207369678145,0.6934235504950496,4.4350983433792335
WYE-125132,786,0.15970244713506312,1.7860507143551017,2.083944247592675,0.374177688876378,0.6054842569417703,0.24903188064980614,0.17415357593688363,0.05785565170823536,0.05010335108481261,1.0315145728783428,0.85423416765286,4.435891388120276
GSK690693,502,3.61553627689243,1.7241828044252054,1.9876919999999996,4.015781,0.9065026752988048,0.14994042943425995,0.06903563944223107,0.05385215884436835,0.03654049203187251,0.9799692959967339,0.7521136992031873,4.435904276060208
SNX-2112,786,-0.2620533085802222,1.7276753834796916,1.7170540114456483,0.0394852498546807,0.5904593209076369,0.21662804238154784,0.12015790438247012,0.052925986101245596,0.0676730796812749,0.9896925887892629,0.8353138844621514,4.438136945252766
QL-XI-92,505,3.814264,1.2621550389938219,1.704536,3.964196,0.9353036118811882,0.07124449192357449,0.053761443564356436,0.03534766817404711,0.06099777623762377,0.976828247055162,0.7902553326732673,4.4350983433792335
XMD13-2,505,3.4732153108910895,1.2892522251031662,1.8147550000000003,3.508798,0.9180623089108911,0.07795864527294759,0.052681475247524756,0.034130485782797225,0.08977137425742573,0.9694420034584106,0.7930070811881188,4.4350983433792335
QL-X-138,500,1.64223143,1.675600705501447,2.2284017499999997,1.5882109999999998,0.749452632,0.1750659340868462,0.082856718,0.05050573386149589,0.05938603600000001,0.9926524033611747,0.795057004,4.441345810958508
XMD15-27,505,4.645436722772278,0.8539192214801284,0.9678210000000007,4.79308,0.9733198118811881,0.024959639426161296,0.034094514851485146,0.018642301331456227,0.08420870495049505,0.9829415569999379,0.7563819920792079,4.4350983433792335
T0901317,501,4.348345359281437,1.0647005981061655,1.2368230000000002,4.48645,0.961211243512974,0.06705181527022652,0.04061352894211576,0.03101221559349897,0.03293251896207584,1.0117991685657377,0.7382166746506985,4.426429527770013
SELISISTAT,502,5.416517747011952,0.6597598943401473,0.7858514999999997,5.4903125,0.9780336334661355,0.015820153457608146,0.03553031075697211,0.02313547940934105,0.041769374501992036,1.021274291913277,0.7822670079681275,4.432137050829182
TENOVIN-6,793,2.8627388423570674,16.28989475767761,1.0071417794113802,2.11088982096085,0.8006659472287966,0.11382652840033795,0.13375617933723197,0.048991217140117255,0.10364521052631577,1.0563446969146009,0.7559674210526316,4.43829794709571
THZ-2-49,498,2.640567022088353,2.2509184769053,3.9756255,2.4841755,0.7528670682730924,0.21857722883436143,0.11630128514056225,0.0706699414211006,0.012325967871485948,0.9872917198518537,0.8387196746987952,4.438216108667789
KIN001-270,507,4.931224104536488,0.8827718192824261,1.1278860000000002,5.024713,0.9631477179487179,0.02991149682991576,0.0386307573964497,0.023483144540041013,0.06672628599605523,0.9778110589632969,0.772237603550296,4.432760724105638
THZ-2-102-1,495,-1.235953212121212,2.672643398711663,3.6503379999999996,-1.643921,0.5286303919191919,0.2987504306058793,0.12025999797979799,0.06343962198472476,0.10287423636363636,1.0206420082161842,0.8110655050505051,4.422767983786423
AT7867,719,3.3185224474966035,2.263551186699752,1.9381709999999996,3.105202,0.9402214298256761,0.21940598322994265,0.08368765692007797,0.04621860010691587,0.09121132163742689,1.040373258622452,0.8185225692007797,4.43829794709571
CI-1033,512,2.2695088671875,1.5576973625493582,1.6620875000000002,2.1470865000000003,0.7548945820312499,0.1601337547294956,0.12266167578125,0.05448747554476218,0.060258404296875005,1.066306984728052,0.788367611328125,4.437284398740111
PF-00299804,509,1.9068488349705304,1.3052922280043617,1.3911050000000003,1.974475,0.7251244361493124,0.15355019780929613,0.15278571905697447,0.04780827447862631,0.03557112770137525,1.072514225830155,0.7725520275049116,4.439475015616436
TWS119,513,2.7201659668615985,1.4243216744555962,1.7862129999999998,2.671547,0.8057305282651073,0.13689627451649583,0.07450248538011696,0.03870468042590415,0.12527981286549708,1.0410452357576192,0.7991368538011696,4.43829794709571
TORIN 2,485,-0.8569567505154639,2.052751228706109,2.8057879999999997,-1.238721,0.35100720824742265,0.25511571354591484,0.12219369690721649,0.06765488928955476,0.08681113195876287,1.0581703372926499,0.8401851360824741,4.462591422870719
PILARALISIB,786,19631.474611725876,494217.542524469,1.4939090000000004,3.2844625,0.9165374613330896,0.13181592258999011,0.06927611695906431,0.03919684962615235,0.009041910331384016,1.0100538763746771,0.774048261208577,4.43829794709571
GSK1059615,504,0.08327257341269842,1.6099599665222515,1.72998925,0.0932875,0.47488563095238095,0.20725762889082283,0.09475825,0.06338157924419423,0.1023266011904762,1.0393705527880401,0.7873579027777778,4.431928110510411
VOXTALISIB,798,3.876192581727566,1.4445381778205437,1.8210553062719175,4.042168,0.9661202739690152,0.16200911254685138,0.06088236452241715,0.034075529563384145,0.05692018323586746,1.0210034339144292,0.8231179337231969,4.43829794709571
"BRIVANIB, BMS-540215",512,4.3359133300781245,1.0503335228523403,1.3961069999999998,4.3391895,0.9367440410156249,0.04968819594292888,0.055569990234375005,0.03187512795197683,0.08568515625,0.9640226920021557,0.7784982773437499,4.439744494362399
BIBF-1120,513,2.739904167641326,1.5772727267555617,2.063766,2.721935,0.8010861052631579,0.15644772841364518,0.0998698596491228,0.05134611020799903,0.06271756140350877,0.9957905029271641,0.7786281500974659,4.43829794709571
AST-1306,673,90.0311521252813,2232.14789355726,1.6336722126756678,1.8437805,0.7453347545838174,0.17478310699300342,0.12352113833992094,0.047950541974746366,0.049377158102766806,1.0470548324754483,0.7328439960474309,4.442065033173302
APITOLISIB,506,0.37918966996047426,1.5877017918367866,1.97418325,0.13813150000000002,0.5098376343873517,0.2055106638837492,0.10722442687747036,0.04985723173904445,0.05925369169960476,1.042951440553415,0.7940463675889328,4.449420793033888
LIMK1 INHIBITOR BMS4,513,4.90312435282651,0.9572604461333316,1.1035690000000002,4.989592,0.9595839142300197,0.05096797526948421,0.05439065886939572,0.03149652461226446,0.024205463937621838,1.0261050074667517,0.7704906920077973,4.43829794709571
KB NB 142-70,513,2.656087050682261,1.2244953468706687,1.504342,2.551754,0.8051525555555555,0.10515240207871228,0.07825999415204678,0.034969968526495795,0.09035138596491228,1.0315911445484762,0.7938939668615984,4.43829794709571
SPHINGOSINE KINASE 1 INHIBITOR II,513,3.483796005847953,0.5834868676540846,0.7405789999999999,3.498611,0.981283,0.008084951388420651,0.036178426900584794,0.014911085376998359,0.05373625341130606,1.0525317108305168,0.8307428460038986,4.43829794709571
"EEF2K INHIBITOR, A-484954",511,5.629396103718199,0.562015039005624,0.6712480000000003,5.649128,0.9829706301369863,0.005974965171626425,0.03162272015655577,0.013266295875371792,0.08502193933463797,1.0120254225383218,0.7714709960861057,4.430325884631184
"METAP2 INHIBITOR, A832234",506,2.3668607114624507,0.8096203407077655,1.10657575,2.3845219999999996,0.946238790513834,0.03363900832999296,0.09050224505928853,0.04789406642042813,0.07995775691699604,0.952967428506737,0.7746290810276679,4.430518393711561
VENOTOCLAX,506,0.8294311067193676,1.3032046079719057,0.7235045,1.1175540000000002,0.9553708478260869,0.10849493413337102,0.06620630039525692,0.03657305401771708,0.03263726679841898,1.0103815385544344,0.5982830494071146,4.434748098728495
CPI-613,509,5.3303086660117875,0.8686491968892647,1.011901,5.28801,0.831548398821218,0.07077234912042768,0.16689545186640473,0.04875263742076375,0.042710838899803524,0.9600102979850887,0.7037042298624754,4.433478554428139
